users_id,country,gender,cust_group,join_date,group_device,date,activity_device,spent
1034023,BRA,M,B,27/01/2023,I,,,
1034024,ESP,F,B,28/01/2023,A,,,
1034025,USA,M,A,28/01/2023,I,,,
1034026,BRA,M,B,03/02/2023,A,,,
1034027,ESP,F,B,30/01/2023,A,,,
1034028,MEX,M,B,04/02/2023,A,,,
1034029,MEX,,A,30/01/2023,I,31/01/2023,I,106.53
1034030,USA,F,A,01/02/2023,A,,,
1034031,BRA,M,B,29/01/2023,A,,,
1034032,DEU,,A,25/01/2023,A,,,
1034033,USA,M,A,25/01/2023,I,,,
1034034,FRA,M,A,31/01/2023,I,,,
1034035,USA,F,A,04/02/2023,A,,,
1034036,BRA,F,A,27/01/2023,A,29/01/2023,A,14.62
1034037,BRA,M,A,27/01/2023,A,,,
1034038,TUR,,A,29/01/2023,A,,,
1034039,BRA,M,A,26/01/2023,A,,,
1034040,BRA,F,B,29/01/2023,A,,,
1034041,USA,,B,25/01/2023,I,,,
1034042,BRA,M,A,27/01/2023,A,,,
1034044,DEU,F,B,27/01/2023,A,,,
1034045,MEX,M,B,25/01/2023,A,,,
1034046,USA,M,B,25/01/2023,A,,,
1034047,USA,F,B,28/01/2023,A,,,
1034048,USA,F,B,26/01/2023,I,,,
1034049,CAN,F,A,30/01/2023,I,,,
1034050,DEU,,A,28/01/2023,I,,,
1034051,ESP,,A,29/01/2023,A,,,
1034052,BRA,F,A,28/01/2023,A,,,
1034053,DEU,F,A,29/01/2023,A,,,
1034054,BRA,F,A,26/01/2023,A,,,
1034055,USA,F,B,26/01/2023,A,,,
1034057,TUR,M,A,25/01/2023,I,,,
1034058,ESP,M,A,28/01/2023,A,,,
1034059,TUR,,A,25/01/2023,A,,,
1034060,DEU,M,A,26/01/2023,A,,,
1034061,CAN,M,A,28/01/2023,I,,,
1034062,MEX,M,A,02/02/2023,I,,,
1034063,USA,F,A,28/01/2023,A,,,
1034064,USA,M,B,25/01/2023,I,,,
1034065,TUR,M,A,27/01/2023,A,,,
1034066,,,A,29/01/2023,I,,,
1034068,MEX,M,B,25/01/2023,A,,,
1034069,TUR,F,A,29/01/2023,A,,,
1034070,USA,M,B,01/02/2023,I,,,
1034071,,F,A,25/01/2023,A,,,
1034072,USA,M,A,31/01/2023,I,,,
1034073,TUR,M,A,03/02/2023,A,,,
1034074,ESP,M,B,27/01/2023,A,,,
1034075,MEX,,A,28/01/2023,I,,,
1034076,USA,F,A,26/01/2023,A,,,
1034077,USA,F,B,02/02/2023,A,,,
1034079,GBR,F,B,26/01/2023,A,,,
1034080,USA,M,B,01/02/2023,I,,,
1034081,BRA,O,B,27/01/2023,A,,,
1034082,GBR,F,A,26/01/2023,A,,,
1034083,BRA,M,A,28/01/2023,I,,,
1034084,DEU,F,B,04/02/2023,I,,,
1034085,USA,M,A,30/01/2023,I,,,
1034086,ESP,F,A,05/02/2023,I,,,
1034087,MEX,,B,26/01/2023,I,,,
1034088,BRA,M,A,28/01/2023,I,,,
1034089,DEU,F,A,25/01/2023,I,,,
1034090,BRA,,A,25/01/2023,I,,,
1034091,BRA,F,A,25/01/2023,I,,,
1034092,TUR,,B,26/01/2023,A,,,
1034093,MEX,M,A,28/01/2023,A,,,
1034094,DEU,M,A,26/01/2023,I,,,
1034095,USA,,A,27/01/2023,I,,,
1034096,GBR,F,A,27/01/2023,I,,,
1034097,USA,F,A,28/01/2023,A,,,
1034098,USA,O,A,30/01/2023,A,,,
1034099,BRA,O,B,26/01/2023,A,,,
1034100,BRA,F,A,26/01/2023,A,,,
1034101,BRA,M,A,28/01/2023,I,,,
1034102,TUR,M,B,27/01/2023,A,,,
1034103,ESP,M,B,25/01/2023,A,,,
1034104,TUR,F,B,25/01/2023,A,,,
1034105,CAN,F,A,25/01/2023,A,,,
1034106,DEU,M,B,01/02/2023,A,,,
1034107,MEX,M,B,29/01/2023,A,,,
1034108,BRA,F,A,25/01/2023,I,,,
1034109,BRA,F,B,27/01/2023,A,,,
1034110,USA,F,B,25/01/2023,I,,,
1034111,USA,O,B,30/01/2023,I,,,
1034112,DEU,F,B,25/01/2023,A,,,
1034113,USA,F,B,25/01/2023,A,,,
1034114,USA,F,A,27/01/2023,I,,,
1034115,USA,M,B,30/01/2023,A,,,
1034116,TUR,M,B,28/01/2023,A,,,
1034117,BRA,,B,02/02/2023,A,,,
1034118,FRA,F,A,25/01/2023,A,,,
1034119,MEX,M,A,25/01/2023,I,,,
1034120,BRA,O,A,28/01/2023,I,,,
1034121,GBR,F,B,05/02/2023,A,,,
1034122,DEU,F,A,31/01/2023,A,,,
1034123,USA,,A,01/02/2023,A,,,
1034124,BRA,,A,03/02/2023,A,,,
1034125,USA,F,B,03/02/2023,I,,,
1034126,USA,F,A,03/02/2023,I,,,
1034127,DEU,F,B,26/01/2023,I,,,
1034128,USA,F,A,03/02/2023,A,,,
1034129,BRA,M,B,05/02/2023,A,05/02/2023,A,26.11
1034130,USA,F,B,28/01/2023,A,,,
1034131,MEX,F,B,06/02/2023,A,,,
1034132,BRA,M,B,03/02/2023,A,,,
1034133,AUS,,B,25/01/2023,A,25/01/2023,A,66.6
1034134,FRA,M,B,26/01/2023,A,,,
1034135,DEU,F,B,25/01/2023,A,,,
1034136,DEU,,B,31/01/2023,I,,,
1034137,FRA,M,A,25/01/2023,A,,,
1034138,GBR,M,A,25/01/2023,I,,,
1034139,USA,F,A,02/02/2023,I,,,
1034140,DEU,M,A,27/01/2023,A,,,
1034141,ESP,F,A,26/01/2023,A,,,
1034142,BRA,M,B,29/01/2023,I,,,
1034143,FRA,M,B,28/01/2023,I,,,
1034144,ESP,,A,26/01/2023,A,,,
1034145,USA,F,B,28/01/2023,I,,,
1034146,AUS,M,A,30/01/2023,A,,,
1034147,USA,M,A,06/02/2023,A,,,
1034148,USA,M,A,27/01/2023,I,27/01/2023,I,64.41
1034149,TUR,F,A,29/01/2023,A,,,
1034150,CAN,M,B,26/01/2023,A,,,
1034151,ESP,M,A,27/01/2023,A,,,
1034152,USA,F,A,01/02/2023,A,,,
1034154,GBR,F,A,25/01/2023,I,,,
1034155,DEU,F,A,30/01/2023,A,,,
1034156,MEX,,B,30/01/2023,I,,,
1034157,ESP,M,B,27/01/2023,A,,,
1034158,USA,M,A,06/02/2023,A,,,
1034159,CAN,,B,27/01/2023,A,,,
1034160,DEU,F,B,01/02/2023,A,,,
1034161,USA,F,B,30/01/2023,I,30/01/2023,I,48.9
1034162,ESP,,A,30/01/2023,A,,,
1034163,USA,,A,25/01/2023,I,,,
1034164,CAN,F,B,25/01/2023,I,,,
1034165,FRA,M,A,25/01/2023,A,,,
1034166,USA,F,B,29/01/2023,I,,,
1034167,TUR,M,B,27/01/2023,I,,,
1034168,DEU,F,B,26/01/2023,A,26/01/2023,A,70.46
1034169,ESP,M,A,25/01/2023,A,,,
1034170,USA,F,B,29/01/2023,A,,,
1034171,FRA,M,A,31/01/2023,I,,,
1034172,BRA,F,B,29/01/2023,I,,,
1034173,USA,,B,25/01/2023,A,,,
1034174,USA,F,B,25/01/2023,A,,,
1034175,TUR,,B,28/01/2023,A,,,
1034176,DEU,F,A,30/01/2023,I,,,
1034177,BRA,M,A,26/01/2023,I,,,
1034178,BRA,F,A,27/01/2023,A,,,
1034179,USA,F,A,29/01/2023,I,,,
1034180,TUR,F,B,30/01/2023,A,,,
1034181,BRA,M,B,05/02/2023,I,,,
1034182,BRA,,A,28/01/2023,I,,,
1034183,USA,M,A,25/01/2023,A,,,
1034184,USA,,A,25/01/2023,A,,,
1034185,ESP,F,A,25/01/2023,A,,,
1034186,TUR,M,A,30/01/2023,I,,,
1034187,BRA,F,A,28/01/2023,A,,,
1034188,DEU,O,B,03/02/2023,A,,,
1034189,,,B,02/02/2023,I,,,
1034190,FRA,F,A,26/01/2023,A,,,
1034191,FRA,M,A,26/01/2023,A,,,
1034192,ESP,M,B,27/01/2023,I,,,
1034194,BRA,F,B,25/01/2023,A,,,
1034195,BRA,M,A,25/01/2023,I,,,
1034196,MEX,M,A,27/01/2023,A,,,
1034197,FRA,,A,30/01/2023,A,,,
1034198,ESP,M,A,27/01/2023,I,,,
1034199,TUR,F,B,25/01/2023,A,,,
1034200,CAN,M,B,27/01/2023,A,27/01/2023,A,35
1034201,TUR,M,A,26/01/2023,A,,,
1034203,BRA,M,B,02/02/2023,A,,,
1034204,FRA,F,A,25/01/2023,A,,,
1034205,TUR,,A,26/01/2023,A,,,
1034206,USA,M,A,28/01/2023,A,,,
1034207,USA,M,B,28/01/2023,I,,,
1034208,GBR,,B,25/01/2023,A,,,
1034209,DEU,,B,06/02/2023,A,,,
1034210,BRA,M,B,30/01/2023,I,,,
1034211,TUR,F,B,25/01/2023,A,,,
1034212,DEU,F,B,26/01/2023,A,,,
1034213,USA,,B,29/01/2023,I,,,
1034215,USA,M,B,26/01/2023,I,,,
1034216,DEU,F,A,26/01/2023,A,,,
1034217,ESP,M,B,26/01/2023,A,,,
1034218,ESP,,B,27/01/2023,I,,,
1034219,BRA,M,A,31/01/2023,A,,,
1034220,FRA,F,A,27/01/2023,A,,,
1034221,USA,M,B,25/01/2023,I,,,
1034223,USA,F,B,25/01/2023,I,,,
1034224,GBR,F,A,25/01/2023,A,,,
1034225,USA,,B,25/01/2023,I,25/01/2023,I,58.53
1034226,MEX,,A,29/01/2023,I,,,
1034227,MEX,M,A,27/01/2023,A,,,
1034228,TUR,,A,27/01/2023,I,,,
1034229,BRA,F,A,30/01/2023,I,,,
1034230,MEX,F,B,29/01/2023,A,,,
1034231,BRA,F,B,28/01/2023,I,,,
1034232,GBR,M,A,25/01/2023,A,,,
1034233,FRA,O,A,26/01/2023,A,,,
1034234,ESP,F,A,30/01/2023,A,,,
1034235,GBR,,A,25/01/2023,A,,,
1034236,USA,M,A,25/01/2023,A,,,
1034237,USA,F,B,28/01/2023,I,,,
1034238,DEU,M,A,26/01/2023,A,,,
1034239,USA,F,A,27/01/2023,I,,,
1034240,BRA,M,A,05/02/2023,I,,,
1034241,USA,,B,04/02/2023,A,,,
1034242,MEX,M,A,25/01/2023,I,,,
1034243,ESP,F,B,28/01/2023,I,,,
1034245,DEU,,B,25/01/2023,I,,,
1034246,MEX,F,A,25/01/2023,A,,,
1034247,USA,F,A,25/01/2023,A,,,
1034248,BRA,M,A,26/01/2023,I,,,
1034249,BRA,,B,06/02/2023,A,,,
1034250,TUR,F,A,26/01/2023,A,,,
1034251,GBR,M,B,25/01/2023,I,,,
1034252,USA,F,B,25/01/2023,A,,,
1034253,USA,F,A,27/01/2023,A,,,
1034254,CAN,F,B,05/02/2023,I,,,
1034255,BRA,,A,30/01/2023,A,,,
1034256,CAN,M,A,27/01/2023,A,,,
1034257,TUR,M,B,06/02/2023,A,06/02/2023,A,97.92
1034258,GBR,,A,29/01/2023,I,,,
1034259,USA,M,B,29/01/2023,A,,,
1034261,MEX,F,A,29/01/2023,A,,,
1034262,USA,F,A,04/02/2023,A,,,
1034263,AUS,F,B,29/01/2023,A,,,
1034264,ESP,F,B,25/01/2023,I,,,
1034265,MEX,M,B,25/01/2023,A,,,
1034266,DEU,M,A,04/02/2023,A,,,
1034267,USA,F,A,26/01/2023,A,,,
1034268,USA,M,B,25/01/2023,A,,,
1034269,USA,F,A,26/01/2023,A,,,
1034270,MEX,M,A,04/02/2023,A,,,
1034271,BRA,F,B,27/01/2023,I,,,
1034272,USA,,A,25/01/2023,I,,,
1034273,BRA,M,B,28/01/2023,I,,,
1034274,USA,M,B,25/01/2023,I,,,
1034275,TUR,F,B,25/01/2023,I,,,
1034276,FRA,F,A,25/01/2023,A,,,
1034277,GBR,M,B,25/01/2023,A,,,
1034279,FRA,O,B,26/01/2023,I,,,
1034280,FRA,F,B,29/01/2023,A,,,
1034281,USA,,A,25/01/2023,A,,,
1034282,BRA,M,A,27/01/2023,A,,,
1034283,MEX,M,A,01/02/2023,I,,,
1034284,BRA,M,A,26/01/2023,I,,,
1034285,USA,M,B,27/01/2023,A,,,
1034286,ESP,F,A,06/02/2023,I,,,
1034287,MEX,,A,25/01/2023,,,,
1034288,BRA,M,B,25/01/2023,I,,,
1034289,USA,M,B,27/01/2023,A,,,
1034290,GBR,F,B,27/01/2023,A,,,
1034292,BRA,,B,25/01/2023,A,,,
1034293,USA,M,A,29/01/2023,I,,,
1034294,USA,F,B,04/02/2023,A,,,
1034295,FRA,F,B,27/01/2023,I,,,
1034296,MEX,M,A,27/01/2023,,,,
1034297,USA,M,B,25/01/2023,I,,,
1034298,USA,M,B,27/01/2023,A,,,
1034299,USA,M,A,25/01/2023,A,,,
1034300,BRA,M,B,28/01/2023,A,,,
1034301,USA,M,B,28/01/2023,I,,,
1034302,USA,F,B,02/02/2023,I,,,
1034303,BRA,F,A,27/01/2023,I,,,
1034304,TUR,M,A,25/01/2023,A,,,
1034305,USA,M,B,30/01/2023,A,,,
1034306,BRA,M,B,30/01/2023,I,,,
1034307,MEX,,B,27/01/2023,I,,,
1034308,BRA,F,A,30/01/2023,I,,,
1034309,USA,F,B,28/01/2023,I,,,
1034311,USA,F,B,26/01/2023,A,,,
1034312,USA,F,A,29/01/2023,A,,,
1034313,CAN,F,A,04/02/2023,A,,,
1034314,USA,M,A,28/01/2023,I,,,
1034315,ESP,M,B,27/01/2023,A,,,
1034316,TUR,M,A,04/02/2023,A,,,
1034317,BRA,F,A,01/02/2023,A,,,
1034318,BRA,M,A,25/01/2023,A,,,
1034319,USA,M,B,02/02/2023,A,,,
1034320,USA,F,B,31/01/2023,A,,,
1034321,CAN,F,A,25/01/2023,I,30/01/2023,I,69.79
1034322,MEX,M,B,27/01/2023,I,,,
1034323,BRA,F,A,28/01/2023,I,,,
1034324,BRA,,B,28/01/2023,I,,,
1034325,USA,,B,27/01/2023,,,,
1034326,BRA,F,B,28/01/2023,I,,,
1034327,MEX,M,A,02/02/2023,A,,,
1034328,FRA,M,B,27/01/2023,A,,,
1034329,USA,O,B,27/01/2023,A,,,
1034330,ESP,F,B,25/01/2023,A,,,
1034331,USA,F,A,04/02/2023,A,,,
1034332,USA,F,A,26/01/2023,A,,,
1034333,USA,F,B,28/01/2023,A,,,
1034334,FRA,M,B,29/01/2023,I,,,
1034335,ESP,M,A,28/01/2023,I,,,
1034336,USA,,A,28/01/2023,I,,,
1034337,USA,F,B,27/01/2023,A,,,
1034338,MEX,M,B,25/01/2023,I,25/01/2023,I,47.42
1034339,USA,M,B,28/01/2023,I,,,
1034340,CAN,M,B,25/01/2023,A,,,
1034341,USA,M,B,31/01/2023,I,,,
1034342,DEU,F,A,25/01/2023,A,,,
1034343,GBR,O,B,26/01/2023,A,,,
1034344,BRA,,B,05/02/2023,A,,,
1034345,MEX,F,B,02/02/2023,A,,,
1034346,GBR,M,B,25/01/2023,I,,,
1034347,BRA,F,B,25/01/2023,A,,,
1034348,USA,M,A,26/01/2023,A,,,
1034349,BRA,F,A,25/01/2023,A,,,
1034350,TUR,M,A,27/01/2023,A,,,
1034351,FRA,F,B,26/01/2023,A,,,
1034352,MEX,,B,28/01/2023,A,,,
1034353,BRA,F,A,25/01/2023,A,,,
1034354,USA,F,A,29/01/2023,A,,,
1034355,BRA,M,A,27/01/2023,A,,,
1034356,BRA,M,A,26/01/2023,A,,,
1034357,USA,F,B,29/01/2023,I,,,
1034358,MEX,M,B,27/01/2023,A,,,
1034359,TUR,F,B,03/02/2023,A,,,
1034360,TUR,M,A,27/01/2023,A,,,
1034361,BRA,F,A,05/02/2023,A,,,
1034362,MEX,F,B,28/01/2023,A,,,
1034363,MEX,M,A,04/02/2023,A,,,
1034364,MEX,,B,29/01/2023,A,,,
1034365,GBR,F,B,25/01/2023,A,,,
1034366,MEX,,A,26/01/2023,A,,,
1034367,USA,M,B,25/01/2023,I,,,
1034368,DEU,F,A,30/01/2023,I,,,
1034369,DEU,O,A,28/01/2023,I,,,
1034370,USA,M,A,28/01/2023,I,,,
1034371,BRA,M,A,26/01/2023,A,,,
1034372,FRA,F,A,06/02/2023,A,,,
1034373,BRA,O,B,02/02/2023,I,,,
1034374,AUS,F,B,26/01/2023,A,,,
1034375,BRA,F,A,27/01/2023,A,,,
1034376,BRA,M,A,27/01/2023,A,,,
1034377,USA,M,A,05/02/2023,A,,,
1034378,USA,F,A,02/02/2023,I,,,
1034379,USA,,B,26/01/2023,I,,,
1034380,CAN,M,B,01/02/2023,A,,,
1034381,TUR,F,B,26/01/2023,A,,,
1034382,MEX,M,B,29/01/2023,I,,,
1034383,DEU,M,B,28/01/2023,I,,,
1034384,USA,F,B,25/01/2023,I,,,
1034385,DEU,M,B,27/01/2023,A,,,
1034386,USA,,B,29/01/2023,A,,,
1034387,USA,F,A,26/01/2023,A,,,
1034388,BRA,M,A,26/01/2023,A,,,
1034389,USA,M,B,03/02/2023,A,,,
1034390,DEU,F,A,29/01/2023,A,,,
1034391,USA,O,B,02/02/2023,A,,,
1034392,BRA,M,A,26/01/2023,A,,,
1034393,ESP,O,B,31/01/2023,I,,,
1034394,USA,F,B,29/01/2023,I,,,
1034395,FRA,,A,26/01/2023,I,,,
1034396,MEX,M,B,28/01/2023,A,,,
1034397,ESP,M,A,25/01/2023,I,,,
1034398,ESP,F,B,25/01/2023,I,,,
1034399,MEX,F,B,01/02/2023,I,,,
1034400,,M,A,28/01/2023,A,,,
1034401,USA,F,A,25/01/2023,A,,,
1034402,BRA,F,B,31/01/2023,I,,,
1034403,BRA,F,B,30/01/2023,A,,,
1034404,MEX,,B,27/01/2023,A,,,
1034405,USA,M,B,06/02/2023,A,,,
1034406,USA,,A,06/02/2023,A,,,
1034407,DEU,M,A,28/01/2023,A,,,
1034409,TUR,M,B,25/01/2023,A,,,
1034410,TUR,M,A,29/01/2023,I,,,
1034411,MEX,M,B,01/02/2023,A,,,
1034412,TUR,O,A,01/02/2023,A,,,
1034413,MEX,F,A,26/01/2023,I,,,
1034414,BRA,F,A,01/02/2023,I,,,
1034415,DEU,M,A,28/01/2023,A,,,
1034416,BRA,M,B,27/01/2023,I,,,
1034417,ESP,F,B,26/01/2023,I,,,
1034418,BRA,F,A,30/01/2023,A,,,
1034419,MEX,F,B,01/02/2023,A,,,
1034420,AUS,F,B,25/01/2023,I,,,
1034421,USA,M,B,27/01/2023,I,,,
1034422,USA,F,B,03/02/2023,A,,,
1034423,BRA,M,B,25/01/2023,A,,,
1034424,BRA,F,B,01/02/2023,A,,,
1034425,BRA,M,A,03/02/2023,A,,,
1034428,MEX,M,B,05/02/2023,I,,,
1034429,BRA,M,B,28/01/2023,A,,,
1034430,USA,,A,28/01/2023,A,,,
1034431,USA,F,B,25/01/2023,A,,,
1034432,CAN,F,B,25/01/2023,A,,,
1034433,TUR,M,A,30/01/2023,I,,,
1034434,MEX,F,B,26/01/2023,A,,,
1034435,MEX,M,B,25/01/2023,I,,,
1034436,TUR,M,B,04/02/2023,I,,,
1034438,BRA,O,A,01/02/2023,I,,,
1034439,TUR,F,B,29/01/2023,I,,,
1034440,BRA,M,B,25/01/2023,A,,,
1034441,BRA,M,B,29/01/2023,I,,,
1034442,MEX,F,A,25/01/2023,A,,,
1034443,USA,O,A,27/01/2023,I,,,
1034444,MEX,F,B,27/01/2023,I,28/01/2023,I,57.1
1034445,MEX,,B,27/01/2023,A,,,
1034446,TUR,M,A,25/01/2023,A,,,
1034447,USA,F,B,02/02/2023,I,02/02/2023,I,45.15
1034448,DEU,M,A,26/01/2023,I,,,
1034449,,,A,02/02/2023,I,,,
1034450,USA,M,B,01/02/2023,A,,,
1034451,CAN,F,B,25/01/2023,A,,,
1034452,USA,M,A,28/01/2023,A,,,
1034453,DEU,F,B,26/01/2023,A,,,
1034454,BRA,M,B,01/02/2023,A,,,
1034455,USA,F,B,25/01/2023,I,,,
1034456,ESP,F,A,25/01/2023,A,,,
1034457,MEX,F,A,25/01/2023,I,,,
1034458,BRA,,A,06/02/2023,A,,,
1034459,DEU,M,B,28/01/2023,A,,,
1034460,USA,M,B,04/02/2023,A,,,
1034461,BRA,O,A,26/01/2023,A,,,
1034462,DEU,F,A,06/02/2023,I,,,
1034463,DEU,M,B,25/01/2023,I,,,
1034464,USA,,B,25/01/2023,I,28/01/2023,I,115.61
1034465,GBR,F,A,03/02/2023,A,,,
1034466,CAN,F,B,27/01/2023,A,,,
1034467,ESP,F,A,25/01/2023,A,,,
1034468,BRA,M,A,27/01/2023,A,,,
1034469,BRA,F,A,26/01/2023,A,,,
1034470,BRA,,B,28/01/2023,I,,,
1034471,USA,F,A,27/01/2023,A,,,
1034472,FRA,M,A,25/01/2023,I,,,
1034473,USA,,A,31/01/2023,I,,,
1034474,MEX,F,A,28/01/2023,A,,,
1034475,BRA,F,B,26/01/2023,A,,,
1034476,USA,F,B,25/01/2023,A,,,
1034477,USA,F,A,25/01/2023,I,,,
1034478,CAN,F,B,25/01/2023,A,,,
1034479,BRA,,B,01/02/2023,A,,,
1034480,DEU,,B,29/01/2023,A,,,
1034481,TUR,F,B,02/02/2023,A,,,
1034482,MEX,,A,27/01/2023,A,,,
1034483,MEX,F,B,27/01/2023,A,,,
1034484,BRA,M,A,27/01/2023,I,,,
1034485,GBR,M,B,25/01/2023,A,,,
1034486,USA,,A,25/01/2023,I,,,
1034487,BRA,,B,25/01/2023,A,,,
1034488,MEX,F,B,28/01/2023,I,,,
1034489,GBR,,A,04/02/2023,I,,,
1034490,TUR,F,A,27/01/2023,A,,,
1034491,TUR,,B,01/02/2023,A,,,
1034492,MEX,F,A,29/01/2023,A,,,
1034493,USA,,B,25/01/2023,A,,,
1034494,DEU,,B,26/01/2023,I,,,
1034495,USA,M,B,27/01/2023,A,,,
1034496,BRA,M,B,27/01/2023,I,,,
1034497,BRA,M,A,30/01/2023,I,,,
1034498,TUR,M,B,27/01/2023,A,,,
1034499,USA,F,A,27/01/2023,A,,,
1034500,DEU,M,A,31/01/2023,I,,,
1034501,BRA,F,A,26/01/2023,I,,,
1034502,USA,M,B,25/01/2023,A,,,
1034503,TUR,F,A,31/01/2023,I,,,
1034504,FRA,F,B,28/01/2023,A,,,
1034505,USA,M,B,26/01/2023,A,,,
1034506,BRA,F,B,30/01/2023,A,,,
1034507,TUR,F,B,25/01/2023,A,,,
1034508,FRA,F,B,25/01/2023,I,,,
1034509,BRA,O,A,03/02/2023,I,,,
1034510,BRA,M,B,26/01/2023,I,,,
1034511,USA,F,A,02/02/2023,A,,,
1034512,MEX,M,A,28/01/2023,I,,,
1034513,USA,M,A,27/01/2023,I,,,
1034515,TUR,M,B,27/01/2023,A,,,
1034516,USA,F,A,27/01/2023,I,,,
1034517,MEX,F,A,26/01/2023,I,,,
1034518,GBR,F,A,28/01/2023,A,,,
1034519,USA,,B,03/02/2023,A,,,
1034520,USA,M,B,26/01/2023,A,,,
1034521,USA,F,A,25/01/2023,A,,,
1034522,BRA,M,A,28/01/2023,A,,,
1034523,BRA,F,B,31/01/2023,I,,,
1034524,FRA,O,B,26/01/2023,I,27/01/2023,I,25.61
1034525,TUR,F,A,28/01/2023,I,,,
1034526,USA,F,B,30/01/2023,I,,,
1034527,CAN,M,B,04/02/2023,I,,,
1034528,BRA,F,A,25/01/2023,I,,,
1034529,BRA,F,A,31/01/2023,A,,,
1034530,MEX,F,B,31/01/2023,A,,,
1034531,MEX,M,B,02/02/2023,I,,,
1034532,BRA,F,B,27/01/2023,A,,,
1034533,USA,M,B,27/01/2023,A,,,
1034534,DEU,M,A,25/01/2023,I,,,
1034535,BRA,F,A,27/01/2023,I,,,
1034536,ESP,F,A,25/01/2023,A,,,
1034537,AUS,F,A,01/02/2023,A,,,
1034538,BRA,,A,28/01/2023,A,,,
1034539,USA,F,B,27/01/2023,I,,,
1034540,USA,F,A,25/01/2023,A,,,
1034541,BRA,M,B,01/02/2023,I,,,
1034542,USA,M,B,25/01/2023,A,,,
1034543,USA,,B,27/01/2023,A,,,
1034544,USA,M,B,30/01/2023,A,,,
1034545,FRA,F,A,28/01/2023,I,,,
1034546,USA,M,B,05/02/2023,A,,,
1034547,CAN,,A,25/01/2023,A,,,
1034548,BRA,F,A,25/01/2023,A,,,
1034549,DEU,M,B,31/01/2023,A,,,
1034551,TUR,F,A,26/01/2023,A,,,
1034552,USA,F,A,26/01/2023,A,,,
1034553,BRA,O,B,25/01/2023,A,,,
1034554,ESP,M,B,25/01/2023,A,,,
1034555,USA,M,B,25/01/2023,A,,,
1034556,USA,M,A,29/01/2023,A,,,
1034557,DEU,F,B,04/02/2023,I,,,
1034558,ESP,F,B,03/02/2023,I,,,
1034559,USA,M,A,28/01/2023,A,,,
1034560,MEX,M,B,27/01/2023,A,,,
1034561,DEU,,A,25/01/2023,I,,,
1034562,CAN,,B,25/01/2023,A,,,
1034563,FRA,M,A,28/01/2023,I,,,
1034564,BRA,F,A,06/02/2023,A,,,
1034565,TUR,M,B,27/01/2023,I,,,
1034566,MEX,F,B,27/01/2023,I,,,
1034567,USA,M,A,28/01/2023,I,,,
1034568,GBR,,B,25/01/2023,A,,,
1034569,DEU,F,A,29/01/2023,I,,,
1034570,MEX,O,A,29/01/2023,A,,,
1034571,BRA,M,B,25/01/2023,I,,,
1034573,USA,M,A,26/01/2023,A,,,
1034574,USA,F,B,28/01/2023,A,,,
1034575,MEX,F,A,25/01/2023,I,,,
1034577,USA,M,A,25/01/2023,I,,,
1034578,USA,F,A,27/01/2023,I,27/01/2023,I,61.61
1034579,USA,M,A,27/01/2023,A,,,
1034580,BRA,F,A,29/01/2023,I,,,
1034581,DEU,M,A,26/01/2023,A,,,
1034582,ESP,M,B,27/01/2023,A,,,
1034583,USA,M,A,27/01/2023,A,,,
1034584,AUS,F,B,01/02/2023,A,,,
1034585,BRA,F,B,26/01/2023,I,,,
1034586,BRA,M,B,25/01/2023,A,,,
1034587,USA,M,B,25/01/2023,A,,,
1034588,DEU,F,B,05/02/2023,A,,,
1034590,USA,M,A,25/01/2023,A,,,
1034591,DEU,M,B,27/01/2023,A,,,
1034592,MEX,F,A,06/02/2023,A,,,
1034593,USA,F,A,26/01/2023,A,,,
1034594,BRA,M,B,28/01/2023,A,,,
1034595,USA,M,A,25/01/2023,A,,,
1034596,BRA,F,A,27/01/2023,A,,,
1034598,USA,F,B,02/02/2023,A,,,
1034599,ESP,,A,26/01/2023,A,26/01/2023,A,55.74
1034600,USA,F,A,26/01/2023,A,,,
1034601,USA,M,B,26/01/2023,A,,,
1034602,GBR,M,A,25/01/2023,A,,,
1034603,DEU,M,A,25/01/2023,A,,,
1034604,AUS,M,A,25/01/2023,A,,,
1034605,BRA,M,B,30/01/2023,A,,,
1034606,BRA,M,B,26/01/2023,A,,,
1034607,MEX,M,A,01/02/2023,A,,,
1034608,USA,O,A,25/01/2023,A,,,
1034609,BRA,F,B,29/01/2023,I,,,
1034610,FRA,F,B,25/01/2023,A,,,
1034611,MEX,F,A,06/02/2023,A,,,
1034612,MEX,M,B,28/01/2023,I,,,
1034613,USA,F,A,28/01/2023,A,,,
1034614,BRA,F,B,02/02/2023,A,,,
1034615,TUR,F,B,04/02/2023,A,,,
1034616,AUS,,B,31/01/2023,A,,,
1034617,USA,F,A,26/01/2023,A,,,
1034618,GBR,M,A,02/02/2023,A,,,
1034619,USA,M,A,25/01/2023,A,,,
1034620,CAN,M,B,06/02/2023,A,,,
1034621,USA,F,A,25/01/2023,A,,,
1034622,USA,M,A,26/01/2023,A,,,
1034623,TUR,F,B,03/02/2023,I,,,
1034624,USA,F,A,26/01/2023,A,,,
1034626,GBR,F,A,27/01/2023,I,,,
1034627,DEU,,A,29/01/2023,A,,,
1034628,BRA,F,B,25/01/2023,A,,,
1034629,MEX,M,B,27/01/2023,A,,,
1034630,AUS,O,B,25/01/2023,A,,,
1034631,MEX,,A,26/01/2023,I,,,
1034632,MEX,M,B,27/01/2023,A,,,
1034633,MEX,F,A,31/01/2023,A,,,
